case_id,customer_message,support_conversation,final_support_response,num_turns,num_customer_turns,num_support_turns,evidence_status
apple_1019998,Salut @115858 c’est normal que mon iPhone 7 plante encore plus avec IOS 11.0.3 qu’auparavant? @AppleSupport,"CUSTOMER: Salut @115858 c’est normal que mon iPhone 7 plante encore plus avec IOS 11.0.3 qu’auparavant? @AppleSupport
SUPPORT: @354934 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj",@354934 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1020006,"@116333 @128305 Apples ios11, 11.1 &amp; 11.2 is rubbish. Items that do not work properly since download,emails,accessing the web &amp;App Store.Apps not working correctly. 100’s Unknown email address now in my contacts. Having to re boot 3/4 time in 24hrs. Apple are crap at upgrades","CUSTOMER: @116333 @128305 Apples ios11, 11.1 &amp; 11.2 is rubbish. Items that do not work properly since download,emails,accessing the web &amp;App Store.Apps not working correctly. 100’s Unknown email address now in my contacts. Having to re boot 3/4 time in 24hrs. Apple are crap at upgrades
SUPPORT: @361360 We know how important it is to have your device working as expected and we would like to help. Meet us in DM to get started. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport What is DM?
SUPPORT: @361360 Direct Message--just use the button below that says 'Send a private message'. https://t.co/GDrqU22YpT",@361360 Direct Message--just use the button below that says 'Send a private message'. https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT
apple_1020290,so happy tht my phone decided 2 update itself over night n now won’t stop freezing ♥️ u rock @115858,"CUSTOMER: so happy tht my phone decided 2 update itself over night n now won’t stop freezing ♥️ u rock @115858
SUPPORT: @361429 We can help you. Which iOS version did your device update to? This info can be found under Settings &gt; General &gt; About.",@361429 We can help you. Which iOS version did your device update to? This info can be found under Settings &gt; General &gt; About.,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1020294,Hey @115858 iOS 11 Beta 4 is very laggy. Please fix,"CUSTOMER: Hey @115858 iOS 11 Beta 4 is very laggy. Please fix
SUPPORT: @361430 We'd like to learn more about what you're experiencing with the beta. Please send us a DM. https://t.co/GDrqU22YpT",@361430 We'd like to learn more about what you're experiencing with the beta. Please send us a DM. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1020297,It's a big day at Apple! We are honored and thrilled to host our first keynote at the Steve Jobs Theater this morning. https://t.co/gyiqPJB46y,"CUSTOMER: It's a big day at Apple! We are honored and thrilled to host our first keynote at the Steve Jobs Theater this morning. https://t.co/gyiqPJB46y
CUSTOMER: @116333 iOS 11 with a lot of issues, both for my wife and I we are experiencing problems
SUPPORT: @361431 We're happy to assist you.  DM us with your device model and exact iOS version and we'll go from there. https://t.co/GDrqU22YpT",@361431 We're happy to assist you.  DM us with your device model and exact iOS version and we'll go from there. https://t.co/GDrqU22YpT,3,2,1,SUPPORT_RESPONSE_PRESENT
apple_1020299,@AppleSupport why can’t I send MMS pictures since updating to 11.0.3? Very frustrating Online support FAQs don’t offer a real fix #help,"CUSTOMER: @AppleSupport why can’t I send MMS pictures since updating to 11.0.3? Very frustrating Online support FAQs don’t offer a real fix #help
SUPPORT: @361432 What happens when you try to send an MMS message? Let us know in a DM. https://t.co/GDrqU22YpT",@361432 What happens when you try to send an MMS message? Let us know in a DM. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1020302,@AppleSupport my App Store is not working!!!!,"CUSTOMER: @AppleSupport my App Store is not working!!!!
SUPPORT: @361433 We're here to help you. Which device are you having issue accessing the App Store?
CUSTOMER: @AppleSupport iPhone 6s. At first the apps weren’t updating at all. And now the updates page is just not showing at all
SUPPORT: @361433 Have you tried connecting to a different network like your cellular data?
CUSTOMER: @AppleSupport I just connected to my cellular data and it’s the same result. The other pages load but the updates page doesn’t load
CUSTOMER: @361433 @AppleSupport Turn off u phone and try again
CUSTOMER: @172072 @AppleSupport Gwaan go work for Apple support bro. Cuz it work lol
SUPPORT: @361433 Just to be clear after a restart your updates are working again?
CUSTOMER: @AppleSupport Yes the restart worked. Thank you
CUSTOMER: @361433 @AppleSupport Lol you hear that @AppleSupport you can hire me now
SUPPORT: @361433 Great, we're glad that it worked.","@361433 Great, we're glad that it worked.",11,7,4,SUPPORT_RESPONSE_PRESENT
apple_1020313,"Ever since I updated my phone, my GPS been wilding. What’s up with that? @115858","CUSTOMER: Ever since I updated my phone, my GPS been wilding. What’s up with that? @115858
SUPPORT: @361434 Thanks for reaching out. Which iPhone and iOS version are you using? Check the version in Settings&gt;General&gt;About.
CUSTOMER: @AppleSupport iOS 11.0.3
SUPPORT: @361434 Thanks for that. What kind of iPhone do you have?
CUSTOMER: @AppleSupport iPhone 7
SUPPORT: @361434 Got it. Do you notice this in different apps, or just one? Let us know in DM. We'll meet you there. https://t.co/GDrqU2kzhr","@361434 Got it. Do you notice this in different apps, or just one? Let us know in DM. We'll meet you there. https://t.co/GDrqU2kzhr",6,3,3,SUPPORT_RESPONSE_PRESENT
apple_1020318,@115858 wtf is going on? iPad Keeps telling me to reset my Apple ID I've done this 2x in the past month already it's getting #annoying af,"CUSTOMER: @115858 wtf is going on? iPad Keeps telling me to reset my Apple ID I've done this 2x in the past month already it's getting #annoying af
SUPPORT: @361435 Let's see what we can do to help. Reach out to our Account Security team here: https://t.co/0PATYGSGKU",@361435 Let's see what we can do to help. Reach out to our Account Security team here: https://t.co/0PATYGSGKU,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1020321,@AppleSupport ref#100307327854 2-step auth is more of a hinderance than helpful.  Dont worry!  Use acnt rcvry and gain access 22 days later!,"CUSTOMER: @AppleSupport ref#100307327854 2-step auth is more of a hinderance than helpful.  Dont worry!  Use acnt rcvry and gain access 22 days later!
SUPPORT: @361436 We'll help however we are able. Let's meet up in DM where we have more room for detail. Thanks. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport You didn't.  You won't.  And now, you can't. https://t.co/ugI2JpqMWz",@361436 We'll help however we are able. Let's meet up in DM where we have more room for detail. Thanks. https://t.co/GDrqU22YpT,3,2,1,SUPPORT_RESPONSE_PRESENT
apple_1020323,Can’t make phone calls or send a message without my phone freezing. Phone stays dark. Won’t reset Speaker won’t work. Love the update @115858,"CUSTOMER: Can’t make phone calls or send a message without my phone freezing. Phone stays dark. Won’t reset Speaker won’t work. Love the update @115858
SUPPORT: @200278 We’d love to team up with you on this. Are you using iOS 11.0.3? Let us know in DM. https://t.co/GDrqU22YpT",@200278 We’d love to team up with you on this. Are you using iOS 11.0.3? Let us know in DM. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1020327,@115858 thank you very much for screwing up my phone with this new update. I can’t keep in app open for one minute... smh,"CUSTOMER: @115858 thank you very much for screwing up my phone with this new update. I can’t keep in app open for one minute... smh
SUPPORT: @361437 We're here to help. What happens when you try to open an app?
CUSTOMER: @AppleSupport Every time I have an app open, it’ll exit out of the app within like 90 seconds
CUSTOMER: @AppleSupport @361437 Join the club this s apples way of forcing us to upgrade to the new 8
SUPPORT: @361437 Thank you for sharing. Let's take a closer look at this together. DM us your current iOS version and we'll continue there. https://t.co/GDrqU22YpT",@361437 Thank you for sharing. Let's take a closer look at this together. DM us your current iOS version and we'll continue there. https://t.co/GDrqU22YpT,5,3,2,SUPPORT_RESPONSE_PRESENT
apple_1020337,@AppleSupport Trying to figure out: I checked off the preference for downloading all music into iTunes but not all music is being downloaded https://t.co/OPk4d9gZnY,"CUSTOMER: @AppleSupport Trying to figure out: I checked off the preference for downloading all music into iTunes but not all music is being downloaded https://t.co/OPk4d9gZnY
SUPPORT: @361440 Let's look into this. Were these songs recently purchased on another device or recently added to your iCloud Music Library?
CUSTOMER: @AppleSupport Mostly Apple Music albums added to my library over the past months or year.
SUPPORT: @361440 When was the preference enabled? Let us know via DM. https://t.co/GDrqU22YpT",@361440 When was the preference enabled? Let us know via DM. https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT
apple_1020340,"@AppleSupport Hi, I forgot my security questions and I’m trying to reset them, but I keep getting this. How do I fix this? https://t.co/hJYUHbq6is","CUSTOMER: @AppleSupport Hi, I forgot my security questions and I’m trying to reset them, but I keep getting this. How do I fix this? https://t.co/hJYUHbq6is
SUPPORT: @169257 Hi there! If you're not able to reset your security questions online, please reach out here: https://t.co/UJm15vmMM2","@169257 Hi there! If you're not able to reset your security questions online, please reach out here: https://t.co/UJm15vmMM2",2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1020343,"@115858 je fais comment si le truc tombe tout seul ? Je charge mon IPhone avec de la bonne volonté ? 12 % pour la nuit, allez salut. https://t.co/6gvXtHeB38","CUSTOMER: @115858 je fais comment si le truc tombe tout seul ? Je charge mon IPhone avec de la bonne volonté ? 12 % pour la nuit, allez salut. https://t.co/6gvXtHeB38
SUPPORT: @361441 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
CUSTOMER: @AppleSupport @361442 ils vont m’aider c’est beau
CUSTOMER: @361441 @AppleSupport Ouais enfin pour cette nuit t’es quand même dans la merde mdrrr
CUSTOMER: @361442 @AppleSupport J’ai retrouvé un ancien chargeur qui marche si je met le câble dans une certaine position. J’aime la vie
CUSTOMER: @361441 @AppleSupport Ça va t’es bien
CUSTOMER: @361442 @AppleSupport Bof mdrrrr",@361441 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,7,6,1,SUPPORT_RESPONSE_PRESENT
apple_1020349,"@AppleSupport IOS 11.0.3 is wonky.
Previous contacts r missing in Contacts,but show up in SMS.Bizarrre &amp; frustrating👎😞 Is there a solution?","CUSTOMER: @AppleSupport IOS 11.0.3 is wonky.
Previous contacts r missing in Contacts,but show up in SMS.Bizarrre &amp; frustrating👎😞 Is there a solution?
SUPPORT: @349933 We definitely want to look into that with you. Meet up with us in a DM, we'll continue there. https://t.co/GDrqU22YpT","@349933 We definitely want to look into that with you. Meet up with us in a DM, we'll continue there. https://t.co/GDrqU22YpT",2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1020858,@AppleSupport is the warranty international? If I buy an iPhone in the USA it will be covered in Brazil? Thx,"CUSTOMER: @AppleSupport is the warranty international? If I buy an iPhone in the USA it will be covered in Brazil? Thx
SUPPORT: @348662 We can help. Let's get to DM for more information. https://t.co/GDrqU22YpT",@348662 We can help. Let's get to DM for more information. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1020869,Yo @115858 smd juuuu heard how tf I come to class at 8:10 with 100% and now my shit at 23%,"CUSTOMER: Yo @115858 smd juuuu heard how tf I come to class at 8:10 with 100% and now my shit at 23%
SUPPORT: @361575 We know battery life is important and want to help. Are there any app updates available in the App Store?
CUSTOMER: @AppleSupport Leave me alone and stop trying to take our money
CUSTOMER: @AppleSupport Lol",@361575 We know battery life is important and want to help. Are there any app updates available in the App Store?,4,3,1,SUPPORT_RESPONSE_PRESENT
apple_1020875,"@AppleSupport my MacBook keeps randomly turning the screen black and turning my music off whilst I am using it, but it's not turning off 1/2","CUSTOMER: @AppleSupport my MacBook keeps randomly turning the screen black and turning my music off whilst I am using it, but it's not turning off 1/2
SUPPORT: @361578 Send us a DM and we'll take a closer look into this with you. https://t.co/GDrqU22YpT",@361578 Send us a DM and we'll take a closer look into this with you. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1020880,"@AppleSupport I pre-purchased a book in iBooks that should be available now, but iBooks only shows it as bought - can‘t download. Now what?","CUSTOMER: @AppleSupport I pre-purchased a book in iBooks that should be available now, but iBooks only shows it as bought - can‘t download. Now what?
SUPPORT: @361579 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this with you there. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport It magically resolved itself; the book is now available.
SUPPORT: @361579 Glad to hear it. Please reach out to us again if anything else comes up.",@361579 Glad to hear it. Please reach out to us again if anything else comes up.,4,2,2,SUPPORT_RESPONSE_PRESENT
apple_1020946,"@AppleSupport when I accept a meeting invite to iOS calendar &amp; delete it later, all invitees are emailed. How can I delete w/o emailing?","CUSTOMER: @AppleSupport when I accept a meeting invite to iOS calendar &amp; delete it later, all invitees are emailed. How can I delete w/o emailing?
SUPPORT: @198364 Thanks for reaching out to us. Here is a helpful resource: https://t.co/dR7GId9mi7 Please let us know if you have questions.",@198364 Thanks for reaching out to us. Here is a helpful resource: https://t.co/dR7GId9mi7 Please let us know if you have questions.,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1020948,@AppleSupport - even let me load the lock screen after it does. It also keeps freezing when I type. My software is up to date.,"CUSTOMER: @AppleSupport - even let me load the lock screen after it does. It also keeps freezing when I type. My software is up to date.
SUPPORT: @361592 Which device and version of iOS are you using? Check Settings &gt; General &gt; About and let us know in DM. https://t.co/GDrqU22YpT",@361592 Which device and version of iOS are you using? Check Settings &gt; General &gt; About and let us know in DM. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1020950,"@AppleSupport why is my iPhone 6+ lagging, hanging, app crashing and freezing all of a sudden? It has never done this before.","CUSTOMER: @AppleSupport why is my iPhone 6+ lagging, hanging, app crashing and freezing all of a sudden? It has never done this before.
SUPPORT: @361593 We'd be happy to look into what's going on. Which iOS version are you using?",@361593 We'd be happy to look into what's going on. Which iOS version are you using?,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1020953,"Hey @AppleSupport since updating my phone w/the new iOS I’m having all sorts of issues, so is my son. Anyone else having issues?","CUSTOMER: Hey @AppleSupport since updating my phone w/the new iOS I’m having all sorts of issues, so is my son. Anyone else having issues?
SUPPORT: @361594 We're here for you. Can you tell us in more detail what's going on with your iPhones? Thanks!
CUSTOMER: @AppleSupport Texts are failing to come in on time. Phone is in continuous search for WiFi. After charging fully woke up to a dead phone!
SUPPORT: @361594 We'd like to help! Send us a DM with the country that you are located in to continue. https://t.co/GDrqU22YpT",@361594 We'd like to help! Send us a DM with the country that you are located in to continue. https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT
apple_1020957,"@AppleSupport @115725 I purchased the IPhone 7+ on Friday the 20th and today, 2 days later, it won’t work. Not useable","CUSTOMER: @AppleSupport @115725 I purchased the IPhone 7+ on Friday the 20th and today, 2 days later, it won’t work. Not useable
CUSTOMER: @AppleSupport @115725 Now I have to go 2 days until I get a new one. Thanks to your mistakes. #crappyproduct
SUPPORT: @361595 We'd love to see how we can help. What's going on with your iPhone? You can reach out to us in DM. https://t.co/GDrqU22YpT",@361595 We'd love to see how we can help. What's going on with your iPhone? You can reach out to us in DM. https://t.co/GDrqU22YpT,3,2,1,SUPPORT_RESPONSE_PRESENT
apple_1020961,@116333 @123857 Please #MakeSiriBetter. https://t.co/e2lhzJoOO0,"CUSTOMER: @116333 @123857 Please #MakeSiriBetter. https://t.co/e2lhzJoOO0
SUPPORT: @241115 Let's look into this with you. Which device and iOS version is this occurring on? DM us here: https://t.co/GDrqU22YpT",@241115 Let's look into this with you. Which device and iOS version is this occurring on? DM us here: https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1020964,@AppleSupport Ever since the IOS update lots of features on my phone ARE NOT WORKING. Please fix this.,"CUSTOMER: @AppleSupport Ever since the IOS update lots of features on my phone ARE NOT WORKING. Please fix this.
SUPPORT: @361597 We'd be happy to lend a hand.  Please provide us with specific information on what exactly is not functioning as expected.
CUSTOMER: @AppleSupport I have a question I’ve been asking y’all since Dec 2016. Is there a reason no one’s helped me?
SUPPORT: @361597 We'd be happy to look into this issue with you.  Please reach out to us via DM and let us know what iOS version you're using. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport Just messaged you.
SUPPORT: @361597 Thank you. We have recievd your DM and will respond shortly.",@361597 Thank you. We have recievd your DM and will respond shortly.,6,3,3,SUPPORT_RESPONSE_PRESENT
apple_1020970,@AppleSupport My home button isn't working good at all while my iPhone is charging. ???????????????????????????????????????????????????,"CUSTOMER: @AppleSupport My home button isn't working good at all while my iPhone is charging. ???????????????????????????????????????????????????
SUPPORT: @361598 We can help! Tell us which iPhone and iOS version you're using in DM please. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport Done.",@361598 We can help! Tell us which iPhone and iOS version you're using in DM please. https://t.co/GDrqU22YpT,3,2,1,SUPPORT_RESPONSE_PRESENT
apple_1020985,"@AppleSupport my iPhone 6+ is very slow with iOS 11.0.3, fix asap","CUSTOMER: @AppleSupport my iPhone 6+ is very slow with iOS 11.0.3, fix asap
SUPPORT: @361599 We'll be happy to work with you to get this fixed. Does this issue happen when using certain features? Let us know in DM. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport Normal use: email, WhatsApp, safari, photos, camera... folders zoom, search menu, widgets...
SUPPORT: @361599 Thanks. DM us which country you're in and we'll continue working with you on these issues there. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport Hi. I’m in spain. I think Apple must release new version 11.0.4 because i’m not the only one with 11.0.3 problems...
SUPPORT: @361599 Let's move to DM so we can get some additional information about your iPhone and continue with a plan to help. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport My iPhone 6 Plus work fine with iOS 11.1. Thanx @115858 😊😊 and @AppleSupport ☺️☺️
CUSTOMER: @361599 @AppleSupport @115858 seriously?",@361599 Let's move to DM so we can get some additional information about your iPhone and continue with a plan to help. https://t.co/GDrqU22YpT,8,5,3,SUPPORT_RESPONSE_PRESENT
apple_1020989,@AppleSupport Hey I’ve dmed you. Please check it. I think my macbook is hacked,"CUSTOMER: @AppleSupport Hey I’ve dmed you. Please check it. I think my macbook is hacked
SUPPORT: @361602 We see the DM and we will be responding shortly.",@361602 We see the DM and we will be responding shortly.,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1020991,@115858 -  Apple TV is now unusable. Password verification is buggy and stupid. Wasted hours of a beautiful day trying to jump thru hoops. FU,"CUSTOMER: @115858 -  Apple TV is now unusable. Password verification is buggy and stupid. Wasted hours of a beautiful day trying to jump thru hoops. FU
SUPPORT: @361603 We'd like to get you pointed in the right direction. For Apple TV support, reach out here: https://t.co/IBIY3vMgPj","@361603 We'd like to get you pointed in the right direction. For Apple TV support, reach out here: https://t.co/IBIY3vMgPj",2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1020997,"My 6s+ after 11.0,3 it has a mind of its own! slow,freezes crashes etc please save me  @applesupport 11.0.3","CUSTOMER: My 6s+ after 11.0,3 it has a mind of its own! slow,freezes crashes etc please save me  @applesupport 11.0.3
SUPPORT: @361604 Let's help! When do you notice the freezing and slowness most? During any certain app usage?
CUSTOMER: @AppleSupport When I go to an app it freezes, downloading pages too slow, I just reseted and still with same problems
SUPPORT: @361604 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport Sorry where should I direct mail !
SUPPORT: @361604 We'd like to work with you via Twitter's DM system. Here is an invitation to join us there: https://t.co/GDrqU22YpT",@361604 We'd like to work with you via Twitter's DM system. Here is an invitation to join us there: https://t.co/GDrqU22YpT,6,3,3,SUPPORT_RESPONSE_PRESENT
apple_1020999,"my iPhone 6S running 11.03 now runs slowly, especially the UI. I reset settings.  what else can I do, @AppleSupport ?","CUSTOMER: my iPhone 6S running 11.03 now runs slowly, especially the UI. I reset settings.  what else can I do, @AppleSupport ?
SUPPORT: @263680 We'd like to help. Let's meet in DM to work this out. https://t.co/GDrqU22YpT",@263680 We'd like to help. Let's meet in DM to work this out. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1021002,New iPhone update my @115858 broke the volume buttons when phone is locked. Good job with #iOS13,"CUSTOMER: New iPhone update my @115858 broke the volume buttons when phone is locked. Good job with #iOS13
SUPPORT: @207344 Hi, can you tell us a bit more about what you're experiencing? We'll see what can be done to help.
CUSTOMER: @AppleSupport I thought my tweet was clear. Volume buttons don’t work when the phone is locked.
SUPPORT: @207344 Thanks for the clarification. Which iOS version are you running? Is 'Change with Buttons' toggled on under Settings &gt; Sounds? https://t.co/GDrqU22YpT",@207344 Thanks for the clarification. Which iOS version are you running? Is 'Change with Buttons' toggled on under Settings &gt; Sounds? https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT
apple_1021104,"Upgrading my iPhone 7 Plus to #ios11 has been a TREMENDOUS mistake. Freezes, crashes.. never before. Great work, @115858 @AppleSupport","CUSTOMER: Upgrading my iPhone 7 Plus to #ios11 has been a TREMENDOUS mistake. Freezes, crashes.. never before. Great work, @115858 @AppleSupport
SUPPORT: @361634 We want your iPhone 7 Plus running smoothly! Which iOS 11 version are you using now? When are you noticing these issues most?
CUSTOMER: @AppleSupport 11.0.3, and there’s no specific time it happens, the phone will just stop responding for minutes at a time and apps crash randomly
CUSTOMER: @AppleSupport This is ever since updating to 11, and every update since. I never had issues before 11.
SUPPORT: @361634 About how long ago did you update to 11.0.3? Please let us know in DM. https://t.co/GDrqU22YpT",@361634 About how long ago did you update to 11.0.3? Please let us know in DM. https://t.co/GDrqU22YpT,5,3,2,SUPPORT_RESPONSE_PRESENT
apple_1021109,"unable to go back to previous years calendar entries on IOS11.0.2, please fix @AppleSupport so many bugs on the new release, such a shame","CUSTOMER: unable to go back to previous years calendar entries on IOS11.0.2, please fix @AppleSupport so many bugs on the new release, such a shame
SUPPORT: @361635 Let's check what the sync setting is for events. Go to Settings &gt; Calendar &gt; Sync. Be sure All Events is selected to see last year.",@361635 Let's check what the sync setting is for events. Go to Settings &gt; Calendar &gt; Sync. Be sure All Events is selected to see last year.,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1021111,@AppleSupport does iOS 11 have  auto fill credit card info when making a purchase?,"CUSTOMER: @AppleSupport does iOS 11 have  auto fill credit card info when making a purchase?
SUPPORT: @361636 Thanks for reaching out us about this. Auto-fill is a feature you would need to turn on in your settings.",@361636 Thanks for reaching out us about this. Auto-fill is a feature you would need to turn on in your settings.,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1021114,Is there a way to remove ios11 ????!?! Omg so many BUGS in this thing. It actually makes your phone slower. @115858 @AppleSupport,"CUSTOMER: Is there a way to remove ios11 ????!?! Omg so many BUGS in this thing. It actually makes your phone slower. @115858 @AppleSupport
SUPPORT: @361637 We want to help. Which iPhone model are you using?
CUSTOMER: @AppleSupport Hello! I’m using the 6s Plus.
SUPPORT: @361637 Thanks for that. Have you installed any of the newest updates since iOS 11 was released?",@361637 Thanks for that. Have you installed any of the newest updates since iOS 11 was released?,4,2,2,SUPPORT_RESPONSE_PRESENT
apple_1021139,"@AppleSupport Photos on MacOS exports only part of the pictures i select, but claims it exported all of them. The originals are NEF files, in case that helps. I'm exporting jpegs, not the unmodified files.","CUSTOMER: @AppleSupport Photos on MacOS exports only part of the pictures i select, but claims it exported all of them. The originals are NEF files, in case that helps. I'm exporting jpegs, not the unmodified files.
SUPPORT: @361646 We'd be happy to point you in the right direction. Our support article on Photos may help: https://t.co/KSr0Br9YuG
CUSTOMER: @AppleSupport I was talking about exporting, that link is about importing. I'm trying to export files i've already imported from my Nikon D3200, which is supported according to https://t.co/mKGbXmVBLm. It's just some of the files that won't export, not all of them.
SUPPORT: @361646 Understood. For further help with Photos on Mac, connect with an Advisor who specializes in it here: https://t.co/IBIY3vMgPj
CUSTOMER: @AppleSupport AppleCare doesn't cover my mac anymore. After some extensive testing, it turns out that images without a title are silently ignored. Setting the export file name to ""Use file name"" solves it. Maybe something for the Photos app development team?","@361646 Understood. For further help with Photos on Mac, connect with an Advisor who specializes in it here: https://t.co/IBIY3vMgPj",5,3,2,SUPPORT_RESPONSE_PRESENT
apple_1021148,@AppleSupport hi can u help me,"CUSTOMER: @AppleSupport hi can u help me
SUPPORT: @361647 We've got your back. Let's pair up in DM to get to the bottom of what you're seeing. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport followme so i can dm u
SUPPORT: @361647 You can reach us in DM though the link in this message. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport it doesnt let me",@361647 You can reach us in DM though the link in this message. https://t.co/GDrqU22YpT,5,3,2,SUPPORT_RESPONSE_PRESENT
apple_1021156,"@AppleSupport can I downgrade my iOS, it’s turned my phone from Bolt to Snail...  a non-responsive mess #awful","CUSTOMER: @AppleSupport can I downgrade my iOS, it’s turned my phone from Bolt to Snail...  a non-responsive mess #awful
SUPPORT: @154184 We'd like to hear more about what's going on. Let us know in DM if you've noticed this issue with any apps in particular. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport No it’s everything this reply I type and the phone catches up in 20 seconds and just goes - it’s so bad
SUPPORT: @154184 We appreciate those details. Please send us a DM letting us know the exact iOS version you're using. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport DM’d
SUPPORT: @154184 Thank you.",@154184 Thank you.,6,3,3,SUPPORT_RESPONSE_PRESENT
apple_1021537,"in ios10, one day battery life and in #iOS11 4 hours battery life.  Woww... @AppleSupport  @115858 @35361","CUSTOMER: in ios10, one day battery life and in #iOS11 4 hours battery life.  Woww... @AppleSupport  @115858 @35361
SUPPORT: @211514 Thanks for reaching out. We see your DM and we'll respond to you there.",@211514 Thanks for reaching out. We see your DM and we'll respond to you there.,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1021549,Atualizei meu IOS de novo e tá travando. @AppleSupport ki ki tá contesenu?,"CUSTOMER: Atualizei meu IOS de novo e tá travando. @AppleSupport ki ki tá contesenu?
SUPPORT: @361755 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt
CUSTOMER: @AppleSupport Thank you! I just updated my IOS and it’s still not working properly. The screen is freezing.
SUPPORT: @361755 We'd be happy to look into this. Let us know which iPhone and version of iOS you're using via DM. We'll go from there. https://t.co/GDrqU22YpT",@361755 We'd be happy to look into this. Let us know which iPhone and version of iOS you're using via DM. We'll go from there. https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT
apple_1021560,Hey @115858 the new update kills my battery 😩😩😩,"CUSTOMER: Hey @115858 the new update kills my battery 😩😩😩
SUPPORT: @361758 That's not the experience we expect you to have. Which device and software version are you using?
CUSTOMER: @AppleSupport I have an iPhone 7plus I haven’t completed the latest update https://t.co/MV526qkL8o
SUPPORT: @361758 Let's move over to DM to continue investigating this. https://t.co/GDrqU22YpT",@361758 Let's move over to DM to continue investigating this. https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT
apple_1021563,I am very disapointed about the new #iOS11 battery consumption. #disaster @115858 @AppleSupport 👎🏻,"CUSTOMER: I am very disapointed about the new #iOS11 battery consumption. #disaster @115858 @AppleSupport 👎🏻
SUPPORT: @361759 Battery life is important. Please send us a DM with the exact iOS 11 version to look further into this. https://t.co/GDrqU22YpT",@361759 Battery life is important. Please send us a DM with the exact iOS 11 version to look further into this. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1021681,@AppleSupport when are Apple stores going to have the iPhone X on display?,"CUSTOMER: @AppleSupport when are Apple stores going to have the iPhone X on display?
SUPPORT: @361778 Hello! Thanks for your interest. Check out this link for more info: https://t.co/COYqvrDnEq Enjoy!
CUSTOMER: @AppleSupport I know all about the phone but I want to see it in person and try for myself how it works without the home button.",@361778 Hello! Thanks for your interest. Check out this link for more info: https://t.co/COYqvrDnEq Enjoy!,3,2,1,SUPPORT_RESPONSE_PRESENT
