case_id,customer_message,support_conversation,final_support_response,num_turns,num_customer_turns,num_support_turns,evidence_status,clean_message,cluster_id,intent,human_intent,annotation_notes,label_source
apple_1441508,"@AppleSupport iCloud backup won't back up even tho I have enough storage. I turned it off to turn it on again, but now it won't turn on?","CUSTOMER: @AppleSupport iCloud backup won't back up even tho I have enough storage. I turned it off to turn it on again, but now it won't turn on?
SUPPORT: @454446 We're happy to help. What device are you trying to back up? Also, what version of iOS are you running?
CUSTOMER: @AppleSupport Trying to back up my iPhone 6s on iOS 10.2.1
SUPPORT: @454446 Let's try following this article, and let us know in DM if it doesn't help: https://t.co/4f8hwT5to6 https://t.co/GDrqU22YpT","@454446 Let's try following this article, and let us know in DM if it doesn't help: https://t.co/4f8hwT5to6 https://t.co/GDrqU22YpT",4,2,2,SUPPORT_RESPONSE_PRESENT,"iCloud backup won't back up even tho I have enough storage. I turned it off to turn it on again, but now it won't turn on?",3,macbook_issues,macbook_issues,,human_verified
apple_2408599,"@AppleSupport HOW DID YOU BREAK THE MESSAGE FROM CONTACTS FUNCTION?!!! WHEN I CLICK SEND A MESSAGE FROM THE CONTACTS SCREEN IT JUST GOES INTO MESSAGE LANDING PAGE BUT DOESNT OPEN UP TO DO A MESSAGE TO THAT CONTACT WHAT IS YOUR QA, PRODUCT &amp; TECH TEAMS ARE DOING?!!!!","CUSTOMER: @AppleSupport HOW DID YOU BREAK THE MESSAGE FROM CONTACTS FUNCTION?!!! WHEN I CLICK SEND A MESSAGE FROM THE CONTACTS SCREEN IT JUST GOES INTO MESSAGE LANDING PAGE BUT DOESNT OPEN UP TO DO A MESSAGE TO THAT CONTACT WHAT IS YOUR QA, PRODUCT &amp; TECH TEAMS ARE DOING?!!!!
SUPPORT: @144390 We'd like to help. Let us know which device you're using for Messages and the system version installed via DM. We'll go from there. https://t.co/GDrqU22YpT",@144390 We'd like to help. Let us know which device you're using for Messages and the system version installed via DM. We'll go from there. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,"HOW DID YOU BREAK THE MESSAGE FROM CONTACTS FUNCTION?! WHEN I CLICK SEND A MESSAGE FROM THE CONTACTS SCREEN IT JUST GOES INTO MESSAGE LANDING PAGE BUT DOESNT OPEN UP TO DO A MESSAGE TO THAT CONTACT WHAT IS YOUR QA, PRODUCT &amp; TECH TEAMS ARE DOING?!",5,keyboard_autocorrect_issue,keyboard_autocorrect_issue,,human_verified
apple_2699113,"@115858 HEY APPLE. FIX THE THING WHERE WHENEVER SOMEBODY TYPES THE LETTER ""i"" or ""I"" IT TURNS INTO ""A ?""","CUSTOMER: @115858 HEY APPLE. FIX THE THING WHERE WHENEVER SOMEBODY TYPES THE LETTER ""i"" or ""I"" IT TURNS INTO ""A ?""
SUPPORT: @758310 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it. For more info, check out: https://t.co/4f8hwT5to6","@758310 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it. For more info, check out: https://t.co/4f8hwT5to6",2,1,1,SUPPORT_RESPONSE_PRESENT,"HEY APPLE. FIX THE THING WHERE WHENEVER SOMEBODY TYPES THE LETTER ""i"" or ""I"" IT TURNS INTO ""A ?""",10,keyboard_autocorrect_issue,keyboard_autocorrect_issue,,human_verified
apple_2691784,@AppleSupport @116333  it is such a hassle to purchase apps/movies from the app store/itunes here in India. Majority of the people don't have credit cards or their debit cards activated for international use. Google has a way better payment method over here in India,"CUSTOMER: @AppleSupport @116333  it is such a hassle to purchase apps/movies from the app store/itunes here in India. Majority of the people don't have credit cards or their debit cards activated for international use. Google has a way better payment method over here in India
CUSTOMER: @AppleSupport @116333 It would be great if you guys introduce gift cards or other payment methods like online banking or through third party apps like Paytm. Google has all of those methods mentioned above.I feel like lots of people wanting to buy stuffs but are unable due very limited payment options
SUPPORT: @756675 Hey there. We appreciate your insights. Let your voice be heard through Feedback. Each feedback submission is carefully reviewed, then forwarded to the appropriate team for further review. Click here to share your thoughts: https://t.co/eTPVYVFyd8","@756675 Hey there. We appreciate your insights. Let your voice be heard through Feedback. Each feedback submission is carefully reviewed, then forwarded to the appropriate team for further review. Click here to share your thoughts: https://t.co/eTPVYVFyd8",3,2,1,SUPPORT_RESPONSE_PRESENT,it is such a hassle to purchase apps/movies from the app store/itunes here in India. Majority of the people don't have credit cards or their debit cards activated for international use. Google has a way better payment method over here in India,8,account_identity_issue,account_identity_issue,,human_verified
apple_2026186,@AppleSupport @115858 after a day and a half of use. Bad line of pixels #iPhoneX #greenline https://t.co/SaKEMBmKJv,"CUSTOMER: @AppleSupport @115858 after a day and a half of use. Bad line of pixels #iPhoneX #greenline https://t.co/SaKEMBmKJv
SUPPORT: @599176 We'd like to look into this with you. Could you Direct Message us and let us know what country you're located in? https://t.co/GDrqU22YpT",@599176 We'd like to look into this with you. Could you Direct Message us and let us know what country you're located in? https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,after a day and a half of use. Bad line of pixels iPhoneX greenline,7,iphone_hardware_issue,iphone_hardware_issue,,human_verified
apple_1551813,@115858 was finally forced to download iOS 11.1 onto my iPod 6. Suddenly my battery life has been cut short by about 80%!?!?,"CUSTOMER: @115858 was finally forced to download iOS 11.1 onto my iPod 6. Suddenly my battery life has been cut short by about 80%!?!?
SUPPORT: @480187 We've received your DM and will continue with you there.",@480187 We've received your DM and will continue with you there.,2,1,1,SUPPORT_RESPONSE_PRESENT,was finally forced to download iOS 11.1 onto my iPod 6. Suddenly my battery life has been cut short by about 80%!?!?,11,battery_life_issue,battery_life_issue,,human_verified
apple_1013821,"For reals, @AppleSupport ? https://t.co/4Uva3BgCnK","CUSTOMER: For reals, @AppleSupport ? https://t.co/4Uva3BgCnK
SUPPORT: @359890 We'd like to help! Which Mac do you have, and what's the software version? Take a look here: https://t.co/bsJcIonDxT","@359890 We'd like to help! Which Mac do you have, and what's the software version? Take a look here: https://t.co/bsJcIonDxT",2,1,1,SUPPORT_RESPONSE_PRESENT,"For reals, ?",2,other_unclear,other_unclear,,human_verified
apple_1691728,"Can someone help me understand .. 

Cc: @AppleSupport https://t.co/LWg3jES2aT","CUSTOMER: Can someone help me understand .. 

Cc: @AppleSupport https://t.co/LWg3jES2aT
SUPPORT: @121771 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9",@121771 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,2,1,1,SUPPORT_RESPONSE_PRESENT,Can someone help me understand .. Cc:,2,other_unclear,other_unclear,,human_verified
apple_2014847,@115858 what the hell is wrong with my phone,"CUSTOMER: @115858 what the hell is wrong with my phone
SUPPORT: @595784 We're here to help. We'd like to look into what's going on with your phone. Let us know in DM what you are experiencing. https://t.co/GDrqU22YpT",@595784 We're here to help. We'd like to look into what's going on with your phone. Let us know in DM what you are experiencing. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,what the hell is wrong with my phone,9,iphone_hardware_issue,iphone_hardware_issue,,human_verified
apple_712078,@115858 this damn IOS sucks. If I’m listening to a podcast and turn volume up it goes to music. And vise versa... TERRIBLE,"CUSTOMER: @115858 this damn IOS sucks. If I’m listening to a podcast and turn volume up it goes to music. And vise versa... TERRIBLE
SUPPORT: @290289 We want to help out! When you change the volume in the Music app, does the Podcast app open?
CUSTOMER: @AppleSupport No. I push play on podcast, it plays it. Then I turn radio up on headphones, car, etc and it goes to my music.
CUSTOMER: @AppleSupport Then you can’t change your song in music from your lock screen anymore. It shows the podcast instead. Like it can’t differentiate the two.
SUPPORT: @290289 Got it. Can you tell us which steps you've tried so far? This way, we won't have you do any steps over again.","@290289 Got it. Can you tell us which steps you've tried so far? This way, we won't have you do any steps over again.",5,3,2,SUPPORT_RESPONSE_PRESENT,this damn IOS sucks. If I’m listening to a podcast and turn volume up it goes to music. And vise versa... TERRIBLE,6,music_audio_issue,music_audio_issue,,human_verified
apple_441085,NO!! The #iOS update 11.0.3 is draining the battery life faster than ever!! @AppleSupport 100% to %7 in two hours!,"CUSTOMER: NO!! The #iOS update 11.0.3 is draining the battery life faster than ever!! @AppleSupport 100% to %7 in two hours!
SUPPORT: @219646 Battery life is important, and we can help. As a starting point, try these steps to help: https://t.co/bivpdfBNJ6
CUSTOMER: @AppleSupport This still hasn’t resolved my battery life .@AppleSupport I’m not even using my iPhone and battery drains!
SUPPORT: @219646 Let's take a more in-depth look at what's using the battery. Check out this article: https://t.co/8L66CCzpK6 DM us more info. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport And why does Bluetooth keep switching on! .@AppleSupport
SUPPORT: @219646 Thanks for reaching out. We would love to help you. Can you please tell us if you are talking about a device or a computer?
CUSTOMER: @AppleSupport iPhone 6s . So nice updating to iOS 11 nothing big but silly problems!
CUSTOMER: @AppleSupport Please advise on what I can do with this battery life problem since updating to ios11! .@AppleSupport
SUPPORT: @219646 We received your DM and will reply there.",@219646 We received your DM and will reply there.,9,5,4,SUPPORT_RESPONSE_PRESENT,NO! The iOS update 11.0.3 is draining the battery life faster than ever! 100% to %7 in two hours!,11,battery_life_issue,battery_life_issue,,human_verified
apple_1763669,Oh the irony https://t.co/bcEZVjGRP9,"CUSTOMER: Oh the irony https://t.co/bcEZVjGRP9
CUSTOMER: @AppleSupport if y’all aren’t fixing this soon, I’m switching to Samsung 😤 this is the last straw
SUPPORT: @530592 We're here to help. Tell us what issue you're having. We can work on it together.
CUSTOMER: @AppleSupport Everytime my keyboard types the letter “i” it auto corrects to I️.... ever since the update. Please fix it
SUPPORT: @530592 Thanks for reaching out. If you're on iOS 11.1, try this: https://t.co/xU1AGHStV6 Questions? Feel free to send us a DM. https://t.co/GDrqU22YpT","@530592 Thanks for reaching out. If you're on iOS 11.1, try this: https://t.co/xU1AGHStV6 Questions? Feel free to send us a DM. https://t.co/GDrqU22YpT",5,3,2,SUPPORT_RESPONSE_PRESENT,Oh the irony,2,other_unclear,other_unclear,,human_verified
apple_1444459,@AppleSupport @115858 I’ve updated my phone to the latest version of IOS with your suggestion and it is not working well as before!,"CUSTOMER: @AppleSupport @115858 I’ve updated my phone to the latest version of IOS with your suggestion and it is not working well as before!
SUPPORT: @455192 We’d like to learn more. Can you tell us what’s not working well? Also which iPhone and exact version of iOS are you using?
CUSTOMER: @AppleSupport I’m using Iphone 7 with 11.0.3 version of iOS. I cannot use my speaker without restarting my phone and sometimes it’s freezing.
SUPPORT: @455192 Let's follow this article to back up, then update to 11.1 and try this again: https://t.co/80YRnjDFDk","@455192 Let's follow this article to back up, then update to 11.1 and try this again: https://t.co/80YRnjDFDk",4,2,2,SUPPORT_RESPONSE_PRESENT,I’ve updated my phone to the latest version of IOS with your suggestion and it is not working well as before!,4,ios_update_issues,ios_update_issues,,human_verified
apple_1930554,@AppleSupport what happened to App Store? Why i cannot connect to it?,"CUSTOMER: @AppleSupport what happened to App Store? Why i cannot connect to it?
SUPPORT: @245519 We'd be happy to look into this with you.  Let us know in DM the device you're using and we'll continue from there. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport Hi! I’m getting the “Cannot connect to App Store” error, too. I’ve checked the date settings, WiFi is OK... IPhone 7Plus. Also, why don’t we have “¡” and “¿” in our Spanish keyboard? You need to improve the select option, as well because it doesn’t work smoothly https://t.co/k12Vruoon3
SUPPORT: @574477 We want to look a little deeper into this with you. Here's a link to DM us. https://t.co/GDrqU22YpT",@574477 We want to look a little deeper into this with you. Here's a link to DM us. https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT,what happened to App Store? Why i cannot connect to it?,8,account_identity_issue,account_identity_issue,,human_verified
apple_403557,Whoa @115858 I see I'm definitely not alone with recurring #MBP2011 GPU issues,"CUSTOMER: Whoa @115858 I see I'm definitely not alone with recurring #MBP2011 GPU issues
SUPPORT: @211515 We'd be happy to look into this with you.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT",@211515 We'd be happy to look into this with you.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,Whoa I see I'm definitely not alone with recurring MBP2011 GPU issues,3,macbook_issues,macbook_issues,,human_verified
apple_2255262,@AppleSupport   Now the A-box and question mark is the first suggested word. What the hell? https://t.co/VK9HwysvrQ,"CUSTOMER: @AppleSupport   Now the A-box and question mark is the first suggested word. What the hell? https://t.co/VK9HwysvrQ
SUPPORT: @656885 This should go away naturally as you type more on the device.  If it persists, let us know and we'll take a look.","@656885 This should go away naturally as you type more on the device.  If it persists, let us know and we'll take a look.",2,1,1,SUPPORT_RESPONSE_PRESENT,Now the A-box and question mark is the first suggested word. What the hell?,5,keyboard_autocorrect_issue,keyboard_autocorrect_issue,,human_verified
apple_2062311,@115858 @AppleSupport u guys have to fix the battery drainage issue with a new update! It just drains too fast! Or tell us how to roll back to ios 10 without jailbreak!,"CUSTOMER: @115858 @AppleSupport u guys have to fix the battery drainage issue with a new update! It just drains too fast! Or tell us how to roll back to ios 10 without jailbreak!
SUPPORT: @609919 Having a reliable device is important. Let's work together to find a solution. DM us with details about the issues you've noticed https://t.co/GDrqU22YpT",@609919 Having a reliable device is important. Let's work together to find a solution. DM us with details about the issues you've noticed https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,u guys have to fix the battery drainage issue with a new update! It just drains too fast! Or tell us how to roll back to ios 10 without jailbreak!,11,battery_life_issue,battery_life_issue,,human_verified
apple_109046,@AppleSupport why have you taken my Apple subscription twice within two days?,"CUSTOMER: @AppleSupport why have you taken my Apple subscription twice within two days?
SUPPORT: @140203 We can help out. We'd want to get you in touch with our iTunes Store support here:   https://t.co/SDIe7UiyJN",@140203 We can help out. We'd want to get you in touch with our iTunes Store support here:   https://t.co/SDIe7UiyJN,2,1,1,SUPPORT_RESPONSE_PRESENT,why have you taken my Apple subscription twice within two days?,8,account_identity_issue,account_identity_issue,,human_verified
apple_1328656,@118845 Would you be kind enough to shoot me a DM please. I have a question.,"CUSTOMER: @118845 Would you be kind enough to shoot me a DM please. I have a question.
SUPPORT: @429982 Let’s get you pointed in the right direction. Our @159983 team will take it from here. https://t.co/GDrqU22YpT",@429982 Let’s get you pointed in the right direction. Our @159983 team will take it from here. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,Would you be kind enough to shoot me a DM please. I have a question.,2,other_unclear,other_unclear,,human_verified
apple_1911088,My Apple Music is overriding Spotify on my Bluetooth headphones AND my watch I AM NOT AMUSED @115858,"CUSTOMER: My Apple Music is overriding Spotify on my Bluetooth headphones AND my watch I AM NOT AMUSED @115858
SUPPORT: @569304 We'd like to help. DM us details on which iOS version you have installed and we'll take a closer look. https://t.co/GDrqU22YpT",@569304 We'd like to help. DM us details on which iOS version you have installed and we'll take a closer look. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,My Apple Music is overriding Spotify on my Bluetooth headphones AND my watch I AM NOT AMUSED,6,music_audio_issue,music_audio_issue,,human_verified
apple_1899984,"After a week of being phoneless, apple really tryna do me dirty by making me create a new iCloud?! 
-upset loyal costumer 
@115858","CUSTOMER: After a week of being phoneless, apple really tryna do me dirty by making me create a new iCloud?! 
-upset loyal costumer 
@115858
SUPPORT: @550689 We'd like to look into this with you. Please DM us about what's happening and let's go from there. https://t.co/GDrqU22YpT",@550689 We'd like to look into this with you. Please DM us about what's happening and let's go from there. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,"After a week of being phoneless, apple really tryna do me dirty by making me create a new iCloud?! -upset loyal costumer",8,account_identity_issue,account_identity_issue,,human_verified
apple_1857959,@AppleSupport why is the battery life so much worse with the new update? My phone is literally lasting 5 hours max 😩,"CUSTOMER: @AppleSupport why is the battery life so much worse with the new update? My phone is literally lasting 5 hours max 😩
SUPPORT: @555573 That should not be happening. We want to help. Send us a DM letting us know which iPhone and iOS version you have. https://t.co/GDrqU22YpT",@555573 That should not be happening. We want to help. Send us a DM letting us know which iPhone and iOS version you have. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,why is the battery life so much worse with the new update? My phone is literally lasting 5 hours max 😩,11,battery_life_issue,battery_life_issue,,human_verified
apple_2146530,"@AppleSupport why do I️ get this A and a ? when trying to type the letter I? Also, my screen keeps going blank in the middle of a text?","CUSTOMER: @AppleSupport why do I️ get this A and a ? when trying to type the letter I? Also, my screen keeps going blank in the middle of a text?
SUPPORT: @630996 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9",@630996 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,2,1,1,SUPPORT_RESPONSE_PRESENT,"why do I️ get this A and a ? when trying to type the letter I? Also, my screen keeps going blank in the middle of a text?",10,keyboard_autocorrect_issue,keyboard_autocorrect_issue,,human_verified
apple_2371199,"@AppleSupport https://t.co/vsOV8U9cAt is down - asking for 2 step verification then giving me “Connection Error: iCloud encountered an error while trying to connect to the server."" My phone has been stolen so I need to use Find my iPhone to lock it ASAP.","CUSTOMER: @AppleSupport https://t.co/vsOV8U9cAt is down - asking for 2 step verification then giving me “Connection Error: iCloud encountered an error while trying to connect to the server."" My phone has been stolen so I need to use Find my iPhone to lock it ASAP.
SUPPORT: @684201 Thank you for reaching out to us. We know how important it is to be able to access your account, especially in a time like this, and we'd be happy to help. Can you tell us how you're trying to access https://t.co/tmRhWEkIq4? Which browser are you using?
CUSTOMER: @AppleSupport @684201 Not OP but I’m seeing this issue as well on Safari and Chrome, this needs to be fixed… https://t.co/v24bjQ978D
CUSTOMER: @applesupport Safari Chrome &amp; Firefox. It’s on your end.
CUSTOMER: @AppleSupport @684201 Getting the same issue. I'm waiting on the phone for customer support.
SUPPORT: @684201 Thank you for the screenshot. We don't see any issues on our end. Which device are you using to try to connect to iCloud? Send us a DM with the details. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport @684201 I’ve completed the IOS11 update &amp; now it’s saying accept new iCloud terms &amp; conditions before using iCloud on my iPhone but then freezes when you try to accept?!??
SUPPORT: @684202 We'd love to help. Have you tried signing back into iCloud and attempting to accept the terms again to see if it allows you to a second time?
CUSTOMER: @applesupport Able to get in now. Definitely wasn’t alone though. Thanks. https://t.co/Lqe2GODb13
SUPPORT: @684201 We're glad to see that you were able to get access. Please feel free to reach out to us again if you need any more help. We’re available every day to answer your questions from 5am-8pm Pacific. Have a great night!",@684201 We're glad to see that you were able to get access. Please feel free to reach out to us again if you need any more help. We’re available every day to answer your questions from 5am-8pm Pacific. Have a great night!,10,6,4,SUPPORT_RESPONSE_PRESENT,"is down - asking for 2 step verification then giving me “Connection Error: iCloud encountered an error while trying to connect to the server."" My phone has been stolen so I need to use Find my iPhone to lock it ASAP.",8,account_identity_issue,account_identity_issue,,human_verified
apple_4901,Please fix the battery issues in Ios 11! @AppleSupport @115858,"CUSTOMER: Please fix the battery issues in Ios 11! @AppleSupport @115858
SUPPORT: @116860 We want to make sure you have a working battery. Have you had a chance to update to the latest 11.1?
CUSTOMER: @AppleSupport @116860 I have and my battery life has become even worse
SUPPORT: @116861 Let's look into this further in DM. https://t.co/GDrqU22YpT",@116861 Let's look into this further in DM. https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT,Please fix the battery issues in Ios 11!,11,battery_life_issue,battery_life_issue,,human_verified
apple_1484150,Why did this update just delete my whole library 😐 @115858,"CUSTOMER: Why did this update just delete my whole library 😐 @115858
SUPPORT: @464649 We're here to help. DM us, and let us know what you're missing exactly. We'll see what we can do. https://t.co/GDrqU22YpT","@464649 We're here to help. DM us, and let us know what you're missing exactly. We'll see what we can do. https://t.co/GDrqU22YpT",2,1,1,SUPPORT_RESPONSE_PRESENT,Why did this update just delete my whole library 😐,3,macbook_issues,macbook_issues,,human_verified
apple_1128227,"@AppleSupport when I start a mail and contacts sync, is just impossible to use my Mac. Can you help on this? Thanks!","CUSTOMER: @AppleSupport when I start a mail and contacts sync, is just impossible to use my Mac. Can you help on this? Thanks!
SUPPORT: @385970 We’d be happy to offer our support. Send us a DM and we’ll look into it together. https://t.co/GDrqU22YpT",@385970 We’d be happy to offer our support. Send us a DM and we’ll look into it together. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,"when I start a mail and contacts sync, is just impossible to use my Mac. Can you help on this? Thanks!",3,macbook_issues,macbook_issues,,human_verified
apple_2003025,Please send us an update to fix this keyboard problem!!! 😩😩😩 @AppleSupport,"CUSTOMER: Please send us an update to fix this keyboard problem!!! 😩😩😩 @AppleSupport
SUPPORT: @592297 Let us know via DM which iPhone you currently have and exactly what you see occurring, then we can help from there. https://t.co/GDrqU22YpT","@592297 Let us know via DM which iPhone you currently have and exactly what you see occurring, then we can help from there. https://t.co/GDrqU22YpT",2,1,1,SUPPORT_RESPONSE_PRESENT,Please send us an update to fix this keyboard problem! 😩😩😩,5,keyboard_autocorrect_issue,keyboard_autocorrect_issue,,human_verified
apple_1281475,#AppleWatch @115858 why can’t I access typed notes from the note app? #Series3,"CUSTOMER: #AppleWatch @115858 why can’t I access typed notes from the note app? #Series3
SUPPORT: @419823 Let's look into this together. Send us a DM with more information, and we'll continue from there. https://t.co/GDrqU22YpT","@419823 Let's look into this together. Send us a DM with more information, and we'll continue from there. https://t.co/GDrqU22YpT",2,1,1,SUPPORT_RESPONSE_PRESENT,AppleWatch why can’t I access typed notes from the note app? Series3,3,macbook_issues,macbook_issues,,human_verified
apple_1770790,@AppleSupport trying to log into my Itunes account. Stupidly set up 2 step - not getting SMS to registered number.,"CUSTOMER: @AppleSupport trying to log into my Itunes account. Stupidly set up 2 step - not getting SMS to registered number.
SUPPORT: @532329 We'd be happy to help. Let's follow the steps outlined in our support article here: https://t.co/y8ghmuXVpf
CUSTOMER: @AppleSupport That's not the issue. It's saying it's sending an SMS (4 times - website and Itunes), but hasn't. Your system is b0rked.
SUPPORT: @532329 We’d like to look into this further with you. To start, please send us a DM. https://t.co/GDrqU22YpT","@532329 We’d like to look into this further with you. To start, please send us a DM. https://t.co/GDrqU22YpT",4,2,2,SUPPORT_RESPONSE_PRESENT,trying to log into my Itunes account. Stupidly set up 2 step - not getting SMS to registered number.,8,account_identity_issue,account_identity_issue,,human_verified
apple_188655,@AppleSupport there’s not improvement I’ve updated the OS to 11.0.1 but nothing 😐 https://t.co/vsVsEWotKE,"CUSTOMER: @AppleSupport there’s not improvement I’ve updated the OS to 11.0.1 but nothing 😐 https://t.co/vsVsEWotKE
CUSTOMER: @160278 @AppleSupport No better on iOS 11.0.2 either. Battery still terrible. And what’s with the spinning network activity?
SUPPORT: @160277 We'll be glad to work with you and get this figured out. To start, please send us a DM including which device you have. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport I really appreciate your responsiveness, but already did your diagnostic process. Seems like iOS 11 is just a battery thief.
SUPPORT: @160277 We can look into this further with you. Please send us a DM. https://t.co/GDrqU22YpT",@160277 We can look into this further with you. Please send us a DM. https://t.co/GDrqU22YpT,5,3,2,SUPPORT_RESPONSE_PRESENT,there’s not improvement I’ve updated the OS to 11.0.1 but nothing 😐,4,ios_update_issues,ios_update_issues,,human_verified
apple_1738794,@115858 cmon . Fix this i crap.,"CUSTOMER: @115858 cmon . Fix this i crap.
SUPPORT: @524805 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz",@524805 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,2,1,1,SUPPORT_RESPONSE_PRESENT,cmon . Fix this i crap.,5,keyboard_autocorrect_issue,keyboard_autocorrect_issue,,human_verified
apple_2220835,Yo @AppleSupport my notifications don’t show up for some reason. I’ve checked and they’re enabled and we’re working fine earlier.,"CUSTOMER: Yo @AppleSupport my notifications don’t show up for some reason. I’ve checked and they’re enabled and we’re working fine earlier.
SUPPORT: @149594 We don't want you missing any important notifications, so we're definitely glad to look into this with you. Is this occurring for all apps? What's the version number of iOS installed? This can be found under Settings &gt; General &gt; About.
CUSTOMER: @AppleSupport iOS 11.2 public beta on iPhone X. I had same software on my iPhone 7 and it worked fine. Sometimes the notifications disappear or don’t show up at all. A text disappeared and Snapchat works sometimes and sometimes it doesn’t.","@149594 We don't want you missing any important notifications, so we're definitely glad to look into this with you. Is this occurring for all apps? What's the version number of iOS installed? This can be found under Settings &gt; General &gt; About.",3,2,1,SUPPORT_RESPONSE_PRESENT,Yo my notifications don’t show up for some reason. I’ve checked and they’re enabled and we’re working fine earlier.,3,macbook_issues,macbook_issues,,human_verified
apple_2834443,@AppleSupport pls help! I purchased this album but I can't listen to it 😭 https://t.co/QUHeqAq4iT,"CUSTOMER: @AppleSupport pls help! I purchased this album but I can't listen to it 😭 https://t.co/QUHeqAq4iT
SUPPORT: @789026 We want to make sure you're able to listen to your purchases. What happens when you attempt to play the album? Do you receive any error messages?
CUSTOMER: @AppleSupport Yes, this shows up. https://t.co/tCHBI5lnXY
SUPPORT: @789026 Thank you for providing the screenshot of the error you're receiving.  Please come on over to DM and we'll take a closer look into this issue. https://t.co/GDrqU22YpT",@789026 Thank you for providing the screenshot of the error you're receiving.  Please come on over to DM and we'll take a closer look into this issue. https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT,pls help! I purchased this album but I can't listen to it 😭,6,music_audio_issue,music_audio_issue,,human_verified
apple_565008,"@AppleSupport to recycle an Apple device, do I just bring it to an Apple Store? Are there any process that I have to go through?","CUSTOMER: @AppleSupport to recycle an Apple device, do I just bring it to an Apple Store? Are there any process that I have to go through?
SUPPORT: @156798 Thanks for reaching out to us. We can definitely offer some guidance to help with recycling your device. Follow this link to learn about our recycling programs: https://t.co/ev5QiiHXHb",@156798 Thanks for reaching out to us. We can definitely offer some guidance to help with recycling your device. Follow this link to learn about our recycling programs: https://t.co/ev5QiiHXHb,2,1,1,SUPPORT_RESPONSE_PRESENT,"to recycle an Apple device, do I just bring it to an Apple Store? Are there any process that I have to go through?",8,account_identity_issue,account_identity_issue,,human_verified
apple_1643956,I️ this is annoying @AppleSupport @115858,"CUSTOMER: I️ this is annoying @AppleSupport @115858
SUPPORT: @502417 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
CUSTOMER: @AppleSupport Thank you",@502417 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,3,2,1,SUPPORT_RESPONSE_PRESENT,I️ this is annoying,2,other_unclear,other_unclear,,human_verified
apple_2977486,@AppleSupport Neithet set of my Powerbeats2 Wireless headphones will stay connected to my iPhone X.  My Apple Watch is also not displaying contact names when I receive texts/calls,"CUSTOMER: @AppleSupport Neithet set of my Powerbeats2 Wireless headphones will stay connected to my iPhone X.  My Apple Watch is also not displaying contact names when I receive texts/calls
SUPPORT: @821168 Let's get this turned around. Do your Beats connect to other devices without issue? How about other Bluetooth devices connecting to your iPhone X? Does that work without issue? Let us know these answers and anything else relevant in DM, and we'll get to work. https://t.co/GDrqU22YpT","@821168 Let's get this turned around. Do your Beats connect to other devices without issue? How about other Bluetooth devices connecting to your iPhone X? Does that work without issue? Let us know these answers and anything else relevant in DM, and we'll get to work. https://t.co/GDrqU22YpT",2,1,1,SUPPORT_RESPONSE_PRESENT,Neithet set of my Powerbeats2 Wireless headphones will stay connected to my iPhone X. My Apple Watch is also not displaying contact names when I receive texts/calls,6,music_audio_issue,music_audio_issue,,human_verified
